Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Amount
2022/09/05 16:01,42130,8102CD020,11,810BBED90,0.08,Australian Dollar,0.08,Australian Dollar,Wire,0,0.05434044287460943
2022/09/05 16:21,219,81356BED0,152907,813DD1AF0,0.05,Swiss Franc,0.05,Swiss Franc,Wire,0,0.0508786747122811
2022/09/05 16:15,265216,8180D03F0,216,8187ED450,1.17,Saudi Riyal,1.17,Saudi Riyal,Wire,0,0.312
2022/09/05 16:11,163233,8175EF040,65300,818E4C2A0,1.72,Saudi Riyal,1.72,Saudi Riyal,ACH,0,0.45866666666666667
2022/09/05 16:04,6586,803F648A1,6586,803F648A0,2e-06,Bitcoin,0.02,Euro,ACH,0,0.019864918553833932
2022/09/05 16:26,6586,803F648A1,6586,803F648A0,1e-06,Bitcoin,0.01,Euro,ACH,0,0.009932459276916966
2022/09/05 16:15,6586,803F648A1,6586,803F648A0,1e-06,Bitcoin,0.01,Euro,Wire,0,0.009932459276916966
2022/09/05 16:20,12307,804A176B1,12307,804A176B0,8.5e-05,Bitcoin,6.77,Yuan,Wire,0,0.9780975496994915
2022/09/05 16:16,12307,804A176B1,12307,804A176B0,3e-06,Bitcoin,0.26,Yuan,ACH,0,0.03756356911696718
2022/09/05 16:20,11880,80DC2B601,11880,80DC2B600,5e-06,Bitcoin,0.06,US Dollar,Wire,0,0.06
2022/09/05 16:08,11880,80DC2B601,11880,80DC2B600,8e-06,Bitcoin,0.09,US Dollar,Wire,0,0.09
2022/09/05 16:25,1277,801747551,1277,801747550,2e-06,Bitcoin,0.02,US Dollar,ACH,0,0.02
2022/09/05 16:16,1277,801747551,1277,801747550,1e-06,Bitcoin,0.01,US Dollar,ACH,0,0.01
2022/09/05 16:00,13703,813B02F71,13703,813B02F70,6.7e-05,Bitcoin,0.79,US Dollar,ACH,0,0.79
2022/09/05 16:26,13703,813B02F71,13703,813B02F70,8.1e-05,Bitcoin,0.97,US Dollar,Wire,0,0.97
2022/09/05 16:28,13703,813B02F71,13703,813B02F70,3.2e-05,Bitcoin,0.38,US Dollar,Wire,0,0.38
2022/09/05 16:25,4894,80B853B61,4894,80B853B60,1.9e-05,Bitcoin,0.23,US Dollar,Wire,0,0.23
2022/09/05 16:55,1231,80019AFA0,1639,8004B1570,0.12,US Dollar,0.12,US Dollar,ACH,0,0.12
2022/09/05 16:35,12204,800CBEA10,20,800E2F720,0.13,US Dollar,0.13,US Dollar,ACH,0,0.13
2022/09/05 16:33,11770,800CCCD30,6314,8030DDC40,0.12,US Dollar,0.12,US Dollar,ACH,0,0.12
2022/09/05 16:54,14640,80236C020,14640,80236C020,0.97,US Dollar,0.83,Euro,ACH,0,0.824394119984108
2022/09/05 16:38,2196,8015283D0,115216,805A63B50,0.03,US Dollar,0.03,US Dollar,ACH,0,0.03
2022/09/05 16:40,22124,80637CFB0,11770,80A3EC8F0,0.35,US Dollar,0.35,US Dollar,ACH,0,0.35
2022/09/05 16:44,21939,80690EE90,112568,80AAFB090,0.72,US Dollar,0.72,US Dollar,Wire,0,0.72
2022/09/05 16:55,21566,8034BD250,14648,814770C70,0.66,US Dollar,0.66,US Dollar,Wire,0,0.66
2022/09/05 16:41,117912,806A5D500,117912,806A5D500,0.98,US Dollar,103.4,Yen,ACH,0,0.7359954445156239
2022/09/05 16:40,3100,8032DB6C0,217226,816032A90,0.12,US Dollar,0.12,US Dollar,Wire,0,0.12
2022/09/05 16:45,12274,8017E8760,14851,801F518D0,0.94,Euro,0.94,Euro,Wire,0,0.9336511720301947
2022/09/05 16:36,20,8001AB3F0,15763,8027F2410,0.91,Euro,0.91,Euro,Wire,0,0.9038537941994439
2022/09/05 16:56,12274,801291280,14,80308C840,0.32,Euro,0.32,Euro,Wire,0,0.3178386968613429
2022/09/05 16:37,498,802E1A550,11314,805E158D0,0.88,Euro,0.88,Euro,ACH,0,0.8740564163686929
2022/09/05 16:42,18491,807D43070,6269,808D34900,0.02,Euro,0.02,Euro,ACH,0,0.019864918553833932
2022/09/05 16:32,5383,8066794C0,8884,80CBDCB80,0.81,Euro,0.81,Euro,Wire,0,0.8045292014302743
2022/09/05 16:46,23726,802257790,125589,80E46C510,0.95,Euro,0.95,Euro,ACH,0,0.9435836313071116
2022/09/05 16:50,211362,806EE26C0,239436,8151476C0,0.2,Euro,0.2,Euro,Wire,0,0.19864918553833932
2022/09/05 16:34,15461,802377C90,37548,815D03260,0.03,Euro,0.03,Euro,ACH,0,0.029797377830750895
2022/09/05 16:44,15461,802377C90,37548,815D03260,0.05,Euro,0.05,Euro,Wire,0,0.04966229638458483
2022/09/05 16:54,25856,8087D8E50,233908,8171C6B00,0.08,Euro,0.08,Euro,Wire,0,0.07945967421533573
2022/09/05 16:54,14652,81183E720,112876,81815B090,0.89,Euro,0.89,Euro,ACH,0,0.8839888756456099
2022/09/05 16:39,110265,803C05030,692,803E7BB60,4.53,Yuan,4.53,Yuan,ACH,0,0.6544729542302359
2022/09/05 16:57,110265,803C05030,692,803E7BB60,4.57,Yuan,4.57,Yuan,Wire,0,0.6602519648636154
2022/09/05 16:46,27,8028C83E0,229822,80FA22A40,6.42,Yuan,6.42,Yuan,ACH,0,0.9275312066574203
2022/09/05 16:52,18256,808674F20,4,808717BE0,49.24,Yen,49.24,Yen,Wire,0,0.35048757918713075
2022/09/05 16:54,40904,80F373210,141352,81014C320,0.82,Australian Dollar,0.82,Australian Dollar,Wire,0,0.5569895394647466
2022/09/05 16:57,14,810E30410,45907,810E5CFE0,16.44,Mexican Peso,16.44,Mexican Peso,Wire,0,0.8212608652213008
2022/09/05 16:38,219,81351DE80,152768,8135E9870,0.84,Swiss Franc,0.84,Swiss Franc,ACH,0,0.8547617351663224
2022/09/05 16:55,263574,817F7D170,164686,818963100,0.41,Saudi Riyal,0.41,Saudi Riyal,ACH,0,0.10933333333333332
2022/09/05 16:54,263574,817F7D170,164686,818963100,0.94,Saudi Riyal,0.94,Saudi Riyal,Wire,0,0.25066666666666665
2022/09/05 16:45,37146,80FB96440,37146,80FB96440,2.16,Saudi Riyal,0.58,US Dollar,ACH,0,0.58
2022/09/05 16:45,37146,80FB96440,68159,81936EF90,2.16,Saudi Riyal,2.16,Saudi Riyal,ACH,0,0.5760000000000001
2022/09/05 16:40,15,80295D8C1,15,80295D8C0,1e-06,Bitcoin,0.06,Yuan,ACH,0,0.008668515950069348
2022/09/05 16:49,123520,80B895EB1,123520,80B895EB0,1.4e-05,Bitcoin,0.14,Euro,ACH,0,0.13905442987683753
2022/09/05 16:51,11,804350CA1,11,804350CA0,1e-06,Bitcoin,0.09,Yuan,ACH,0,0.013002773925104022
2022/09/05 16:53,11,804350CA1,11,804350CA0,1e-06,Bitcoin,0.09,Yuan,ACH,0,0.013002773925104022
2022/09/05 17:21,224,8001DC0F0,531,80050FB20,0.13,US Dollar,0.13,US Dollar,Wire,0,0.13
2022/09/05 17:21,20,800543060,20,80072C120,0.33,US Dollar,0.33,US Dollar,ACH,0,0.33
2022/09/05 17:11,20,80030DD60,20,800D1D650,0.48,US Dollar,0.48,US Dollar,ACH,0,0.48
2022/09/05 17:02,1422,800A01540,1231,800E0CD30,0.17,US Dollar,0.17,US Dollar,ACH,0,0.17
2022/09/05 17:08,224,8001DC0F0,3533,802AE33B0,0.3,US Dollar,0.3,US Dollar,ACH,0,0.3
2022/09/05 17:10,224,8001DC0F0,3533,802AE33B0,0.31,US Dollar,0.31,US Dollar,Wire,0,0.31
2022/09/05 17:05,214867,803125AC0,5855,806FC1650,0.64,US Dollar,0.64,US Dollar,ACH,0,0.64
2022/09/05 17:27,15331,80771D5D0,217717,80A002E00,0.64,US Dollar,0.64,US Dollar,Wire,0,0.64
2022/09/05 17:22,11,8009C4B10,226624,80A4D9270,0.19,US Dollar,0.19,US Dollar,Wire,0,0.19
2022/09/05 17:25,5617,805E22500,24999,80CB36890,0.98,US Dollar,0.98,US Dollar,Wire,0,0.98
2022/09/05 17:07,14408,80DDB3C00,349,814A77CF0,0.17,US Dollar,0.17,US Dollar,ACH,0,0.17
2022/09/05 17:18,121013,80B6C91C0,147509,8171BA180,0.03,US Dollar,0.03,US Dollar,Wire,0,0.03
2022/09/05 17:08,18256,806F84830,18256,806F84830,0.49,US Dollar,52.08,Yen,ACH,0,0.3707025411061285
2022/09/05 17:08,18256,806F84830,9715,8197783D0,0.49,US Dollar,0.49,US Dollar,ACH,0,0.49
2022/09/05 17:15,11046,80081DF10,13821,81A962150,0.24,US Dollar,0.24,US Dollar,Wire,0,0.24
2022/09/05 17:06,20,8000626A0,6269,802697A30,0.5,Euro,0.5,Euro,ACH,0,0.49662296384584825
2022/09/05 17:24,12274,802239290,24029,80270CA00,0.28,Euro,0.28,Euro,ACH,0,0.27810885975367505
2022/09/05 17:25,1390,800B391E0,15516,80322EF00,0.62,Euro,0.62,Euro,ACH,0,0.6158124751688518
2022/09/05 17:19,21444,80107E2C0,6058,807718660,0.04,Euro,0.04,Euro,ACH,0,0.039729837107667865
2022/09/05 17:28,123260,808EAC270,123260,808EAC270,0.78,Euro,66.75,Rupee,ACH,0,0.8362984865189936
2022/09/05 17:06,116186,811A98F80,22260,8145506D0,0.98,Euro,0.98,Euro,ACH,0,0.9733810091378626
2022/09/05 17:16,116186,811A98F80,22260,8145506D0,0.97,Euro,0.97,Euro,Wire,0,0.9634485498609456
2022/09/05 17:27,27425,8039D0300,19970,8040002D0,6.55,Yuan,6.55,Yuan,ACH,0,0.9463129912159038
2022/09/05 17:17,27,802C09D10,210812,80433DE60,4.01,Yuan,4.01,Yuan,ACH,0,0.5793458159963014
2022/09/05 17:13,210091,8048D4130,27356,805317140,5.13,Yuan,5.13,Yuan,Wire,0,0.7411581137309293
2022/09/05 17:14,15168,8028FF400,113579,8059536E0,6.88,Yuan,6.88,Yuan,Wire,0,0.9939898289412853
2022/09/05 17:16,25,80A93EE10,227277,80E86BBB0,6.45,Rupee,6.45,Rupee,ACH,0,0.08081086498947579
2022/09/05 17:00,40989,80F938650,142231,80FB655C0,1.2,Australian Dollar,1.2,Australian Dollar,ACH,0,0.8151066431191414
2022/09/05 17:07,246242,8112D1C70,46152,81130D600,0.44,Mexican Peso,0.44,Mexican Peso,ACH,0,0.02198021780397642
2022/09/05 17:17,246242,8112D1C70,46152,81130D600,0.21,Mexican Peso,0.21,Mexican Peso,Wire,0,0.010490558497352382
2022/09/05 17:04,246232,811279790,245772,8113A73F0,7.35,Mexican Peso,7.35,Mexican Peso,ACH,0,0.3671695474073334
2022/09/05 17:03,246232,811279790,245772,8113A73F0,12.02,Mexican Peso,12.02,Mexican Peso,Wire,0,0.6004595863722649
2022/09/05 17:13,152926,813C6AB10,253721,813DA1A30,0.86,Swiss Franc,0.86,Swiss Franc,Wire,0,0.8751132050512348
2022/09/05 17:18,163470,8174F8510,163233,8178397D0,2.78,Saudi Riyal,2.78,Saudi Riyal,ACH,0,0.7413333333333333
2022/09/05 17:22,14162,80B96E891,14162,80B96E890,9e-06,Bitcoin,0.11,US Dollar,Wire,0,0.11
2022/09/05 17:26,16584,810FE5E41,16584,810FE5E40,4e-06,Bitcoin,0.05,US Dollar,Wire,0,0.05
2022/09/05 17:02,16584,810FE5E41,16584,810FE5E40,1.3e-05,Bitcoin,0.15,US Dollar,ACH,0,0.15
2022/09/05 17:13,16584,810FE5E41,16584,810FE5E40,2e-06,Bitcoin,0.03,US Dollar,ACH,0,0.03
2022/09/05 17:25,16584,810FE5E41,16584,810FE5E40,6e-06,Bitcoin,0.07,US Dollar,ACH,0,0.07
2022/09/05 17:29,19182,80B367311,19182,80B367310,2.2e-05,Bitcoin,0.26,US Dollar,ACH,0,0.26
2022/09/05 17:03,21260,8085A09D1,21260,8085A09D0,1e-06,Bitcoin,0.02,US Dollar,ACH,0,0.02
2022/09/05 17:23,21260,8085A09D1,21260,8085A09D0,1e-06,Bitcoin,0.01,US Dollar,Wire,0,0.01
2022/09/05 17:14,215766,8068CAEB1,215766,8068CAEB0,1.1e-05,Bitcoin,0.13,US Dollar,ACH,0,0.13
2022/09/05 17:21,215766,8068CAEB1,215766,8068CAEB0,8e-06,Bitcoin,0.1,US Dollar,Wire,0,0.1
2022/09/05 17:01,215766,8068CAEB1,215766,8068CAEB0,1e-06,Bitcoin,0.02,US Dollar,ACH,0,0.02
2022/09/05 17:27,262622,817786051,262622,817786050,1e-06,Bitcoin,0.01,US Dollar,Wire,0,0.01
2022/09/05 17:26,262622,819D3EB91,262622,819D3EB90,2.6e-05,Bitcoin,0.31,US Dollar,Wire,0,0.31
2022/09/05 17:10,262622,819D3EB91,262622,819D3EB90,3e-06,Bitcoin,0.03,US Dollar,ACH,0,0.03
2022/09/05 17:38,20,800179890,349,8005C62E0,0.79,US Dollar,0.79,US Dollar,ACH,0,0.79
2022/09/05 17:35,1120,80072D840,1394,80205A340,0.07,US Dollar,0.07,US Dollar,ACH,0,0.07
2022/09/05 17:53,1120,80072D840,1394,80205A340,0.15,US Dollar,0.15,US Dollar,Wire,0,0.15
2022/09/05 17:53,13395,8015B4D40,13210,806118490,0.39,US Dollar,0.39,US Dollar,ACH,0,0.39
2022/09/05 17:54,5206,805D5D560,20,8079C1BD0,0.3,US Dollar,0.3,US Dollar,Wire,0,0.3
2022/09/05 17:38,11046,8060CBC00,115114,80B109E00,0.77,US Dollar,0.77,US Dollar,ACH,0,0.77
2022/09/05 17:35,1638,801405760,11661,80CE097F0,0.52,US Dollar,0.52,US Dollar,ACH,0,0.52
2022/09/05 17:58,118536,80735E920,214342,810E65E60,0.2,US Dollar,0.2,US Dollar,Wire,0,0.2
2022/09/05 17:39,47060,812218220,45803,817BAA320,0.15,US Dollar,0.15,US Dollar,ACH,0,0.15
2022/09/05 17:41,47060,812218220,45803,817BAA320,0.01,US Dollar,0.01,US Dollar,Wire,0,0.01
2022/09/05 17:46,14,8003064B0,425,8006B50F0,0.86,Euro,0.86,Euro,Wire,0,0.854191497814859
2022/09/05 17:55,3671,801AEE670,14003,801E1BE40,0.27,Euro,0.27,Euro,ACH,0,0.26817640047675806
2022/09/05 17:43,3,80173BC20,7522,80954F020,0.59,Euro,0.59,Euro,Wire,0,0.586015097338101
2022/09/05 17:48,15461,80D166940,225312,80E2FB9F0,0.89,Euro,0.89,Euro,ACH,0,0.8839888756456099
2022/09/05 17:39,15461,80D166940,225312,80E2FB9F0,0.42,Euro,0.42,Euro,Wire,0,0.4171632896305125
2022/09/05 17:51,25384,814BFB2D0,144292,818EA0A30,0.84,Euro,0.84,Euro,ACH,0,0.834326579261025
2022/09/05 17:59,25384,814BFB2D0,144292,818EA0A30,0.19,Euro,0.19,Euro,Wire,0,0.18871672626142236
2022/09/05 17:31,15168,8029396F0,11,80372F580,0.46,Yuan,0.46,Yuan,Wire,0,0.06645862228386501
2022/09/05 17:59,12,800070750,15885,80376C8D0,3.88,Yuan,3.88,Yuan,Wire,0,0.5605640314378179
2022/09/05 17:53,29592,8045973F0,122538,81573F0D0,56.92,Yen,56.92,Yen,ACH,0,0.4051533917004769
2022/09/05 17:50,72,808E5B530,123800,808EE5590,10.9,Rupee,10.9,Rupee,Wire,0,0.13656409742407538
2022/09/05 17:55,24320,8092A7D80,224237,809675A00,20.16,Rupee,20.16,Rupee,ACH,0,0.25258093615315225
2022/09/05 17:56,124304,808F87B80,224371,809D545A0,47.15,Rupee,47.15,Rupee,ACH,0,0.5907336874812067
2022/09/05 17:36,110,80F05C110,41019,80F05E480,0.18,Australian Dollar,0.18,Australian Dollar,Wire,0,0.12226599646787122
2022/09/05 17:48,149805,8128801B0,149805,812B199F0,4.84,Brazil Real,4.84,Brazil Real,ACH,0,0.934615533155679
2022/09/05 17:37,28625,80EB594C1,28625,80EB594C0,1.6e-05,Bitcoin,0.19,US Dollar,ACH,0,0.19
2022/09/05 17:53,28625,80EB594C1,28625,80EB594C0,3.8e-05,Bitcoin,0.45,US Dollar,ACH,0,0.45
2022/09/05 17:36,134326,80C927791,134326,80C927790,9e-06,Bitcoin,0.08,UK Pound,ACH,0,0.09215209703615819
2022/09/05 17:57,134326,80C927791,134326,80C927790,4e-06,Bitcoin,0.04,UK Pound,ACH,0,0.046076048518079095
2022/09/05 17:51,25304,8055972C1,25304,8055972C0,1e-06,Bitcoin,0.01,Euro,ACH,0,0.009932459276916966
2022/09/05 17:39,25304,8055972C1,25304,8055972C0,2e-06,Bitcoin,0.02,Euro,ACH,0,0.019864918553833932
2022/09/05 17:45,5571,811AFB9B1,5571,811AFB9B0,5e-06,Bitcoin,0.06,US Dollar,ACH,0,0.06
2022/09/05 18:00,20,800055E30,224,8005168B0,0.91,US Dollar,0.91,US Dollar,ACH,0,0.91
2022/09/05 18:17,1394,80037DDE0,11265,801021460,0.52,US Dollar,0.52,US Dollar,ACH,0,0.52
2022/09/05 18:02,1394,80062E580,2175,8018BB960,0.4,US Dollar,0.4,US Dollar,Wire,0,0.4
2022/09/05 18:26,224,800158D80,1277,8019E0A60,0.08,US Dollar,0.08,US Dollar,ACH,0,0.08
2022/09/05 18:28,21393,800CC9030,113317,8051087A0,0.16,US Dollar,0.16,US Dollar,ACH,0,0.16
2022/09/05 18:06,2692,801A00200,16456,8079D1160,0.76,US Dollar,0.76,US Dollar,Wire,0,0.76
2022/09/05 18:21,349,8002C50A0,216093,807BCEBE0,0.39,US Dollar,0.39,US Dollar,ACH,0,0.39
2022/09/05 18:00,5621,807358CE0,110821,80817ABF0,0.27,US Dollar,0.27,US Dollar,Wire,0,0.27
2022/09/05 18:05,21393,801565E70,15284,80861F5A0,0.02,US Dollar,0.02,US Dollar,ACH,0,0.02
2022/09/05 18:23,21393,801565E70,15284,80861F5A0,0.09,US Dollar,0.09,US Dollar,Wire,0,0.09
2022/09/05 18:20,5206,808761DE0,5571,80A9634C0,0.22,US Dollar,0.22,US Dollar,Wire,0,0.22
2022/09/05 18:02,115966,808853FE0,130821,80B4035A0,0.51,US Dollar,0.51,US Dollar,ACH,0,0.51
2022/09/05 18:20,110856,8085317B0,11046,80B7D1450,0.83,US Dollar,0.83,US Dollar,Wire,0,0.83
2022/09/05 18:18,224574,8099324C0,224574,8099324C0,0.92,US Dollar,67.66,Rupee,ACH,0,0.8476997093314623
2022/09/05 18:19,20,800392B70,127980,80EFD8240,0.14,US Dollar,0.14,US Dollar,ACH,0,0.14
2022/09/05 18:03,1217,800E34410,261535,817F263E0,0.18,US Dollar,0.18,US Dollar,Wire,0,0.18
2022/09/05 18:20,33219,80FDBFF40,11047,818F1C110,0.62,US Dollar,0.62,US Dollar,ACH,0,0.62
2022/09/05 18:10,21393,8023DD100,28932,819084460,0.93,US Dollar,0.93,US Dollar,Wire,0,0.93
2022/09/05 18:29,14,8002AE940,14,800449680,0.08,Euro,0.08,Euro,ACH,0,0.07945967421533573
2022/09/05 18:15,14,8002AE940,14,800449680,0.45,Euro,0.45,Euro,Wire,0,0.44696066746126345
2022/09/05 18:09,12274,800E80510,14,801AD3980,0.26,Euro,0.26,Euro,ACH,0,0.2582439411998411
2022/09/05 18:09,21048,80A183750,7839,811BBCBA0,0.56,Euro,0.56,Euro,ACH,0,0.5562177195073501
2022/09/05 18:05,12202,806CEE9B0,125589,814576710,0.1,Euro,0.1,Euro,ACH,0,0.09932459276916966
2022/09/05 18:14,44720,817C7A880,269185,81AAD6FF0,0.37,Euro,0.37,Euro,Wire,0,0.3675009932459277
2022/09/05 18:00,4,800075360,12,806760AA0,98.5,Yen,98.5,Yen,Wire,0,0.701117517261015
2022/09/05 18:17,14,809A5D360,24713,80A33DB00,3.55,Rupee,3.55,Rupee,ACH,0,0.04447729778490528
2022/09/05 18:15,8,80D3F27C0,11,80D64FE70,0.18,Canadian Dollar,0.18,Canadian Dollar,ACH,0,0.13696545426875664
2022/09/05 18:29,136474,80D7A95F0,17,80DF713C0,1.31,Canadian Dollar,1.31,Canadian Dollar,Wire,0,0.9968041394003957
2022/09/05 18:00,153743,813C29500,156900,814EA13E0,0.21,Swiss Franc,0.21,Swiss Franc,ACH,0,0.2136904337915806
2022/09/05 18:20,216,8000E14F0,217,817151620,0.58,Saudi Riyal,0.58,Saudi Riyal,ACH,0,0.15466666666666665
2022/09/05 18:11,1231,8001DEA81,1231,8001DEA80,1.5e-05,Bitcoin,0.18,US Dollar,ACH,0,0.18
2022/09/05 18:05,1231,8001DEA81,1231,8001DEA80,2e-06,Bitcoin,0.03,US Dollar,ACH,0,0.03
2022/09/05 18:43,394,8003190B0,394,8008DA620,0.64,US Dollar,0.64,US Dollar,ACH,0,0.64
2022/09/05 18:37,12204,800CF6900,13243,80FB99A80,0.27,US Dollar,0.27,US Dollar,Wire,0,0.27
2022/09/05 18:41,11265,802033370,25017,8105104D0,0.65,US Dollar,0.65,US Dollar,ACH,0,0.65
2022/09/05 18:36,8106,8043AA550,12966,811129F40,0.71,US Dollar,0.71,US Dollar,Wire,0,0.71
2022/09/05 18:38,210091,8042A7C70,210091,8042A7C70,0.03,US Dollar,0.19,Yuan,ACH,0,0.027450300508552936
2022/09/05 18:36,210091,8042A7C70,210091,8042A7C70,0.04,US Dollar,0.28,Yuan,ACH,0,0.04045307443365696
2022/09/05 18:42,1,801409750,143280,8121670C0,0.82,US Dollar,0.82,US Dollar,Wire,0,0.82
2022/09/05 18:34,1638,803EB3F30,212996,8144372E0,0.98,US Dollar,0.98,US Dollar,Wire,0,0.98
2022/09/05 18:43,2175,807488BB0,1638,81580F910,0.75,US Dollar,0.75,US Dollar,ACH,0,0.75
2022/09/05 18:38,1291,8002D0DA0,221024,818AA23F0,0.19,US Dollar,0.19,US Dollar,ACH,0,0.19
2022/09/05 18:58,1291,8002D0DA0,221024,818AA23F0,0.17,US Dollar,0.17,US Dollar,Wire,0,0.17
2022/09/05 18:30,20,80010AC20,137029,81AAFB1D0,0.92,US Dollar,0.92,US Dollar,Wire,0,0.92
2022/09/05 18:42,20,8014EA1D0,1595,801D7DF10,0.07,Euro,0.07,Euro,Wire,0,0.06952721493841876
2022/09/05 18:37,24070,80DCE07D0,130803,80FEAB240,0.28,Euro,0.28,Euro,ACH,0,0.27810885975367505
2022/09/05 18:30,24070,80DCE07D0,130803,80FEAB240,0.11,Euro,0.11,Euro,Wire,0,0.10925705204608661
2022/09/05 18:55,1595,8006B3650,12202,810615DA0,0.93,Euro,0.93,Euro,ACH,0,0.9237187127532779
2022/09/05 18:38,1595,8006B3650,12202,810615DA0,0.73,Euro,0.73,Euro,Wire,0,0.7250695272149384
2022/09/05 18:34,15885,80222A2B0,692,802C14830,5.15,Yuan,5.15,Yuan,ACH,0,0.7440476190476192
2022/09/05 18:35,15885,80222A2B0,692,802C14830,5.24,Yuan,5.24,Yuan,Wire,0,0.7570503929727231
2022/09/05 18:37,7080,803410660,110080,804A56960,2.4,Yuan,2.4,Yuan,ACH,0,0.34674063800277394
2022/09/05 18:45,7080,803410660,110080,804A56960,5.44,Yuan,5.44,Yuan,Wire,0,0.785945446139621
2022/09/05 18:45,27356,80494A960,13577,80523FBA0,1.95,Yuan,1.95,Yuan,Wire,0,0.2817267683772538
2022/09/05 18:54,25892,80A24CCC0,225897,80A7ADDA0,76.03,Rupee,76.03,Rupee,ACH,0,0.9525659015736193
2022/09/05 18:59,14,8094CE970,26272,80EAD5080,77.88,Rupee,77.88,Rupee,Wire,0,0.9757442116868797
2022/09/05 18:43,135558,80CFECF60,136678,80D9BFDA0,0.7,Canadian Dollar,0.7,Canadian Dollar,ACH,0,0.532643433267387
2022/09/05 18:56,40904,80F1A0B40,42234,80F85A3F0,1.18,Australian Dollar,1.18,Australian Dollar,Wire,0,0.8015215324004891
2022/09/05 18:49,142114,80FB102A0,44198,810B12B70,0.36,Australian Dollar,0.36,Australian Dollar,Wire,0,0.24453199293574243
2022/09/05 18:59,148894,8124586C0,52001,8132E4420,4.92,Brazil Real,4.92,Brazil Real,Wire,0,0.9500637237863514
2022/09/05 18:30,253428,813CDE850,154255,81431ECE0,0.04,Swiss Franc,0.04,Swiss Franc,ACH,0,0.04070293976982488
2022/09/05 18:49,112,8156714B0,58138,81596B1C0,0.81,Shekel,0.81,Shekel,ACH,0,0.23819326001293892
2022/09/05 18:52,57466,815313960,113,815C43D20,2.86,Shekel,2.86,Shekel,ACH,0,0.841028053872846
2022/09/05 18:41,113,8000D1DE0,157900,8159AB3C0,1.48,Shekel,1.48,Shekel,Wire,0,0.43521731459154267
2022/09/05 18:47,163470,817992790,115,817FEDD80,2.6,Saudi Riyal,2.6,Saudi Riyal,ACH,0,0.6933333333333334
2022/09/05 18:42,63940,818751D90,263186,819185400,3.23,Saudi Riyal,3.23,Saudi Riyal,ACH,0,0.8613333333333333
2022/09/05 18:41,63940,818751D90,263186,819185400,0.55,Saudi Riyal,0.55,Saudi Riyal,Wire,0,0.14666666666666667
2022/09/05 18:49,157989,816C1B5B1,157989,816C1B5B0,7e-05,Bitcoin,0.84,US Dollar,ACH,0,0.84
2022/09/05 18:50,8488,807044561,8488,807044560,1.3e-05,Bitcoin,0.15,US Dollar,ACH,0,0.15
2022/09/05 18:37,8488,807044561,8488,807044560,8e-06,Bitcoin,0.09,US Dollar,ACH,0,0.09
2022/09/05 18:50,133620,81B6D0E51,133620,81B6D0E50,1e-06,Bitcoin,0.01,US Dollar,Wire,0,0.01
2022/09/05 18:33,133620,81B6D0E51,133620,81B6D0E50,1e-06,Bitcoin,0.01,US Dollar,Wire,0,0.01
2022/09/05 19:19,1394,800913480,21414,800F0EAA0,0.07,US Dollar,0.07,US Dollar,Wire,0,0.07
2022/09/05 19:18,1277,80080E9B0,6314,8057FE0B0,0.19,US Dollar,0.19,US Dollar,Wire,0,0.19
2022/09/05 19:03,2196,8064571A0,18324,809509B80,0.76,US Dollar,0.76,US Dollar,ACH,0,0.76
2022/09/05 19:27,16262,8063F8CC0,5033,80BEA76F0,0.91,US Dollar,0.91,US Dollar,ACH,0,0.91
2022/09/05 19:12,122459,80AF9DB40,147509,814243BF0,0.05,US Dollar,0.05,US Dollar,Wire,0,0.05
2022/09/05 19:14,11255,803042D00,54765,814B09420,0.18,US Dollar,0.18,US Dollar,ACH,0,0.18
2022/09/05 19:13,1638,80501CDF0,3597,815BE8DB0,0.46,US Dollar,0.46,US Dollar,ACH,0,0.46
2022/09/05 19:02,12204,80B7B2B70,22890,816DE6C60,0.78,US Dollar,0.78,US Dollar,ACH,0,0.78
2022/09/05 19:03,1217,8017F74D0,273090,81BB19730,0.22,US Dollar,0.22,US Dollar,Wire,0,0.22
2022/09/05 19:23,24070,802E2CEB0,2557,80306F0D0,0.98,Euro,0.98,Euro,Wire,0,0.9733810091378626
2022/09/05 19:12,5294,802C75990,1776,803144790,0.78,Euro,0.78,Euro,Wire,0,0.7747318235995233
2022/09/05 19:01,14003,802D10AD0,27737,80B5F9F80,0.04,Euro,0.04,Euro,ACH,0,0.039729837107667865
2022/09/05 19:02,14003,802D10AD0,27737,80B5F9F80,0.02,Euro,0.02,Euro,Wire,0,0.019864918553833932
2022/09/05 19:26,211012,80AF441C0,18586,80E1852F0,0.47,Euro,0.47,Euro,ACH,0,0.4668255860150973
2022/09/05 19:04,4308,80260CCF0,8889,8108BDA60,0.58,Euro,0.58,Euro,ACH,0,0.576082638061184
2022/09/05 19:17,19629,807B43C80,25384,8118C8D20,0.57,Euro,0.57,Euro,ACH,0,0.566150178784267
2022/09/05 19:12,19629,807B43C80,25384,8118C8D20,0.31,Euro,0.31,Euro,Wire,0,0.3079062375844259
2022/09/05 19:06,16934,811EE4690,166292,81B368E20,0.38,Euro,0.38,Euro,ACH,0,0.3774334525228447
2022/09/05 19:19,26922,8029D2AA0,17213,80351D250,0.1,Yuan,0.1,Yuan,Wire,0,0.014447526583448915
